"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",2.04955163781834,2.71840419098923,2.01322727499186,0.795441918109906,0.343166454973568,0.680308388932422,1.13259019589092,1.24728226962571,1.01392365406017,0.691731896667291,0.527489008407616,0.517261542146898,0.486974179638738,0.371040110488896,0.239845624252575,0.152829155450034,0.0952717997027795
"2",2.71840419098914,5.23774025532433,5.23262466648654,2.80865159550521,1.12186847439686,0.883885193866146,1.28403231101604,1.50356219270328,1.31225579947902,0.955503805388879,0.739842231746509,0.696340995632447,0.629767881001918,0.49573639179936,0.374553684481694,0.288045877397624,0.218830105843458
"3",2.01322727499172,5.23262466648648,7.55442235912316,5.82879867543231,2.71302210048562,1.20917880078585,1.09377675011238,1.34108009425665,1.3648443764378,1.1490692617256,0.92018598677636,0.763334609835594,0.607717006136431,0.479793053753817,0.413604042501645,0.364577764941801,0.2951453348754
"4",0.795441918109783,2.80865159550512,5.82879867543227,7.05877541999891,5.06037974128276,2.52586021911253,1.34126683802175,1.15061255295785,1.24306928222315,1.22450991375935,1.04004328628347,0.779702620450678,0.540107302338849,0.382567343612781,0.331505073011406,0.323245237767574,0.281102998688084
"5",0.343166454973471,1.12186847439676,2.71302210048555,5.06037974128274,5.75637492673504,4.17586213689787,2.35649899598639,1.4512342854003,1.24210440874241,1.21468105132735,1.07901929386571,0.812884299684769,0.545561932881447,0.334577208119888,0.224891550057088,0.200911016327106,0.189953905911718
"6",0.68030838893237,0.88388519386607,1.20917880078577,2.52586021911249,4.17586213689786,4.45548667029782,3.29592516616765,2.11028188293388,1.51132225672628,1.25430712550629,1.09226698913234,0.875695935247788,0.629074537571859,0.378608636234924,0.195475383544459,0.125942156931692,0.115961577805139
"7",1.13259019589087,1.28403231101596,1.0937767501123,1.34126683802171,2.35649899598636,3.29592516616762,3.25999598936349,2.56820334286816,1.89020366851872,1.40786573858704,1.10980690312043,0.889167689919926,0.691301858657739,0.449352528480534,0.23101263553271,0.131084191938997,0.103334943772252
"8",1.24728226962564,1.50356219270321,1.34108009425658,1.1506125529578,1.45123428540025,2.11028188293383,2.56820334286813,2.5672338564833,2.1626998200913,1.59903739472384,1.1407599951271,0.833155442771055,0.66298794802015,0.47283700449613,0.272979077463822,0.17092392266039,0.127161162723085
"9",1.01392365406007,1.31225579947894,1.36484437643776,1.24306928222312,1.24210440874238,1.51132225672625,1.89020366851871,2.16269982009132,2.11119885547381,1.69580845750132,1.20438031702141,0.804302986959199,0.591695472589619,0.426521572937553,0.270361310325574,0.195444056872124,0.151260579841373
"10",0.691731896667206,0.955503805388854,1.14906926172561,1.22450991375937,1.21468105132737,1.25430712550631,1.40786573858707,1.59903739472388,1.69580845750134,1.5455336087281,1.20538882978283,0.803044758145709,0.533754044033171,0.348331863897264,0.221550295429681,0.183369564340703,0.155429338574376
"11",0.52748900840759,0.73984223174654,0.920185986776398,1.04004328628351,1.07901929386578,1.0922669891324,1.10980690312048,1.14075999512715,1.20438031702143,1.20538882978283,1.06335320181301,0.77805784387063,0.516383447060208,0.308236058581524,0.183314690988165,0.158750391617918,0.141900784194794
"12",0.5172615421469,0.696340995632505,0.76333460983565,0.779702620450718,0.812884299684832,0.875695935247868,0.889167689919982,0.833155442771069,0.804302986959189,0.803044758145697,0.778057843870623,0.670039150586447,0.506079169740971,0.315796267783085,0.178598332316004,0.13232338113752,0.112794211410231
"13",0.486974179638746,0.629767881001982,0.607717006136487,0.540107302338888,0.545561932881499,0.629074537571897,0.691301858657742,0.662987948020113,0.591695472589566,0.533754044033109,0.516383447060151,0.50607916974094,0.454055098420668,0.324607463848703,0.19329413584766,0.118569983762103,0.0862835321555011
"14",0.371040110488889,0.49573639179941,0.479793053753863,0.382567343612822,0.334577208119922,0.378608636234908,0.449352528480474,0.472837004496064,0.426521572937472,0.348331863897161,0.308236058581426,0.315796267783012,0.324607463848671,0.282333993888352,0.202333335234834,0.125965748255389,0.0834727637798278
"15",0.239845624252543,0.374553684481726,0.4136040425017,0.331505073011455,0.224891550057118,0.195475383544425,0.231012635532637,0.27297907746376,0.270361310325512,0.221550295429592,0.18331469098807,0.178598332315924,0.193294135847627,0.202333335234836,0.184906063855697,0.136918174202238,0.0958766073807304
"16",0.152829155449987,0.288045877397635,0.364577764941836,0.32324523776762,0.200911016327146,0.125942156931683,0.131084191938957,0.170923922660375,0.195444056872134,0.183369564340696,0.158750391617889,0.132323381137484,0.118569983762088,0.125965748255442,0.136918174202271,0.123667772477015,0.102574649803885
"17",0.0952717997027345,0.218830105843442,0.295145334875405,0.281102998688117,0.189953905911766,0.11596157780517,0.103334943772271,0.12716116272313,0.15126057984145,0.155429338574456,0.141900784194851,0.112794211410266,0.0862835321555355,0.0834727637799139,0.0958766073807803,0.102574649803891,0.10517001492878
