"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",6.86726356785619,2.98927831473734,0.463621716933464,0.341531930572862,0.601611229513379,1.09353355665773,1.29662482446387,1.10119161030968,0.955236876608254,0.382984951203483,0.320810041764298,0.277483076088014,0.212344717660469,0.164353046082556,0.160702800690122,0.141801467314065,0.170459365560652
"2",2.98927831473734,10.2605848630893,4.69685661027865,0.406071771330846,0.358964615642843,0.971176605259207,1.2681669600727,1.04554489376027,0.952897034502139,0.924825879569895,0.391258475282137,0.340659369848292,0.224589005620613,0.163223706053532,0.156510233414395,0.138101976476498,0.166012268258402
"3",0.463621716933464,4.69685661027865,9.51705808230654,2.81504150024643,0.408008978222387,0.467316412686566,1.20861635045773,1.13872581019099,0.983341698385423,0.976379206812317,0.741199298856632,0.330023539813827,0.222434667468418,0.160905402049283,0.15095749667406,0.133202369295312,0.160122450821733
"4",0.341531930572862,0.406071771330846,2.81504150024643,8.58973330558142,2.65458842003356,1.55186258520234,1.23605850313365,1.46642826152467,1.32398198914952,1.1467021909133,1.02570707243251,0.709818559268727,0.293252792596398,0.202284312226639,0.173696597237444,0.147013644571295,0.17176694820905
"5",0.601611229513379,0.358964615642843,0.408008978222387,2.65458842003356,4.25130298134984,2.80249107181822,2.25120122338957,1.4872868283215,1.89438012622116,1.64530121391775,1.30289450227201,1.08106360319912,0.728662922991191,0.301056347770626,0.236605190761831,0.184173755540261,0.201536684064742
"6",1.09353355665773,0.971176605259207,0.467316412686566,1.55186258520234,2.80249107181822,3.17169823378052,2.98547173368005,2.36037905509698,2.06375729980049,2.0447106818743,1.6325238398554,1.27369634337753,1.0074490180801,0.626634128277115,0.318369676462132,0.241066109189892,0.257548593668435
"7",1.29662482446387,1.2681669600727,1.20861635045773,1.23605850313365,2.25120122338957,2.98547173368005,3.29746913343778,2.75181096344922,2.39065824878799,2.05460305684451,1.71266952529098,1.36728542058018,1.03397801454261,0.720330700714166,0.568279859690394,0.274270369496323,0.292648655348211
"8",1.10119161030968,1.04554489376027,1.13872581019099,1.46642826152467,1.4872868283215,2.36037905509698,2.75181096344922,2.55433994688339,2.22624022677959,1.88189619975623,1.49698867281637,1.2088161745734,0.932176671731014,0.609883017814851,0.532835528303787,0.40242904040713,0.270460497694792
"9",0.955236876608254,0.952897034502139,0.983341698385423,1.32398198914952,1.89438012622116,2.06375729980049,2.39065824878799,2.22624022677959,2.05713144051461,1.73800775690944,1.363880787659,1.08168553939583,0.803149446847966,0.546045089187233,0.446856141661351,0.38523597937712,0.352270670497003
"10",0.382984951203483,0.924825879569895,0.976379206812317,1.1467021909133,1.64530121391775,2.0447106818743,2.05460305684451,1.88189619975623,1.73800775690944,1.55406595182753,1.22609487451012,0.963751963011399,0.753150970945919,0.462490337366251,0.396827861018608,0.320709048461927,0.404584499582089
"11",0.320810041764298,0.391258475282137,0.741199298856632,1.02570707243251,1.30289450227201,1.6325238398554,1.71266952529098,1.49698867281637,1.363880787659,1.22609487451012,1.02646126761808,0.821424996387895,0.654111575089073,0.470375821223469,0.327819290835244,0.27472379065828,0.376922966367577
"12",0.277483076088014,0.340659369848292,0.330023539813827,0.709818559268727,1.08106360319912,1.27369634337753,1.36728542058018,1.2088161745734,1.08168553939583,0.963751963011399,0.821424996387895,0.707928464262867,0.595296486590157,0.44812507433783,0.417639460577861,0.239855455232298,0.321425570050242
"13",0.212344717660469,0.224589005620613,0.222434667468418,0.293252792596398,0.728662922991191,1.0074490180801,1.03397801454261,0.932176671731014,0.803149446847966,0.753150970945919,0.654111575089073,0.595296486590157,0.550747635031431,0.444553452419335,0.435553454963189,0.386102638459271,0.263398184468912
"14",0.164353046082556,0.163223706053532,0.160905402049283,0.202284312226639,0.301056347770626,0.626634128277115,0.720330700714166,0.609883017814851,0.546045089187233,0.462490337366251,0.470375821223469,0.44812507433783,0.444553452419335,0.384173090684546,0.390000622650003,0.350056448032029,0.334520678125752
"15",0.160702800690122,0.156510233414395,0.15095749667406,0.173696597237444,0.236605190761831,0.318369676462132,0.568279859690394,0.532835528303787,0.446856141661351,0.396827861018608,0.327819290835244,0.417639460577861,0.435553454963189,0.390000622650003,0.405706267283156,0.369548676122856,0.435045349587595
"16",0.141801467314065,0.138101976476498,0.133202369295312,0.147013644571295,0.184173755540261,0.241066109189892,0.274270369496323,0.40242904040713,0.38523597937712,0.320709048461927,0.27472379065828,0.239855455232298,0.386102638459271,0.350056448032029,0.369548676122856,0.335850558278533,0.436191483260855
"17",0.170459365560652,0.166012268258402,0.160122450821733,0.17176694820905,0.201536684064742,0.257548593668435,0.292648655348211,0.270460497694792,0.352270670497003,0.404584499582089,0.376922966367577,0.321425570050242,0.263398184468912,0.334520678125752,0.435045349587595,0.436191483260855,0.324846757946299
