"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",4.11070426947818,2.14641385076286,0.32620261885927,0.280472772325546,0.651243310192152,0.749085473598834,0.725594365027123,0.900399253838663,0.933285878848069,0.33717951539928,0.289039087370407,0.228868984487045,0.161483196767102,0.196002829926059,0.154533967608484,0.111446168315018,0.136841773364223
"2",2.14641385076286,13.0297021393964,0.502877332371484,0.405335349182304,0.280954431636819,0.70176404427727,0.821258801001,0.978530812201997,1.05383282095913,0.922490078168427,0.444326470158409,0.437622785149377,0.251652998505371,0.217462844842262,0.170818596176126,0.12319024028299,0.151261985883758
"3",0.32620261885927,0.502877332371484,12.9107761371981,3.18180043321696,0.318342971749476,0.277483551775492,0.825895823956156,1.04833747810326,1.08495686154357,1.0699381469095,0.86826102582043,0.516528294218021,0.287428205526815,0.229195658425144,0.179456445712767,0.129419655877707,0.158910912467984
"4",0.280472772325546,0.405335349182304,3.18180043321696,11.9995592672991,2.07117576967599,1.10859134279323,0.686146306909703,1.3489658183773,1.49475794281114,1.35608468977909,1.15610509743698,0.850328160998549,0.339061198643017,0.288786240093691,0.214928421111117,0.153878284177767,0.18864223224709
"5",0.651243310192152,0.280954431636819,0.318342971749476,2.07117576967599,5.28141413885733,2.72584614819751,1.46776397969675,1.26513183373446,1.80182323041432,1.65022439683021,1.2932931691819,1.03456007092591,0.563540562644959,0.352985311905855,0.230262695914574,0.160171721443385,0.19512942653704
"6",0.749085473598834,0.70176404427727,0.277483551775492,1.10859134279323,2.72584614819751,2.02195132619482,1.45822608120329,1.59539990823491,1.90105731923625,1.7260658608344,1.42383287891351,1.12619824952809,0.62091609862415,0.50027540171471,0.238726615332417,0.163545354020779,0.198562250598282
"7",0.725594365027123,0.821258801001,0.825895823956156,0.686146306909703,1.46776397969675,1.45822608120329,1.35069712227953,1.65503119218327,1.96438322627642,1.86984292233833,1.43863756130694,1.14357507883507,0.57753543670195,0.494992898014362,0.292589462855166,0.157453432448218,0.19079261995348
"8",0.900399253838663,0.978530812201997,1.04833747810326,1.3489658183773,1.26513183373446,1.59539990823491,1.65503119218327,2.20177238595266,2.60381709789737,2.42897658284091,2.00036463456159,1.47617893923955,0.723924204929856,0.573497140016715,0.376981471488111,0.236340944008518,0.244151558935076
"9",0.933285878848069,1.05383282095913,1.08495686154357,1.49475794281114,1.80182323041432,1.90105731923625,1.96438322627642,2.60381709789737,3.13115922645748,2.92104027610243,2.39618324985748,1.97573842480176,0.852320699927465,0.672427867060812,0.420943093558095,0.285945034407352,0.31979808006063
"10",0.33717951539928,0.922490078168427,1.0699381469095,1.35608468977909,1.65022439683021,1.7260658608344,1.86984292233833,2.42897658284091,2.92104027610243,2.79063387374881,2.33424864638213,1.96008898752396,1.10459434854578,0.641649170388976,0.406998495385199,0.267382878643888,0.334946211892098
"11",0.289039087370407,0.444326470158409,0.86826102582043,1.15610509743698,1.2932931691819,1.42383287891351,1.43863756130694,2.00036463456159,2.39618324985748,2.33424864638213,2.0149664780221,1.7413358247342,1.03568173725244,1.03098672312938,0.359505955964225,0.234686778482748,0.296704847301127
"12",0.228868984487045,0.437622785149377,0.516528294218021,0.850328160998549,1.03456007092591,1.12619824952809,1.14357507883507,1.47617893923955,1.97573842480176,1.96008898752396,1.7413358247342,1.56111863902233,0.986961173389137,1.03796254724006,0.776368250083352,0.216336738792907,0.256601828834884
"13",0.161483196767102,0.251652998505371,0.287428205526815,0.339061198643017,0.563540562644959,0.62091609862415,0.57753543670195,0.723924204929856,0.852320699927465,1.10459434854578,1.03568173725244,0.986961173389137,0.722390757926299,0.84235947313913,0.65634705358665,0.46323375290991,0.202101447236959
"14",0.196002829926059,0.217462844842262,0.229195658425144,0.288786240093691,0.352985311905855,0.50027540171471,0.494992898014362,0.573497140016715,0.672427867060812,0.641649170388976,1.03098672312938,1.03796254724006,0.84235947313913,1.05279002117478,0.834610435866671,0.589919674763192,0.521664287064994
"15",0.154533967608484,0.170818596176126,0.179456445712767,0.214928421111117,0.230262695914574,0.238726615332417,0.292589462855166,0.376981471488111,0.420943093558095,0.406998495385199,0.359505955964225,0.776368250083352,0.65634705358665,0.834610435866671,0.662758259200353,0.466496920266348,0.543885548137628
"16",0.111446168315018,0.12319024028299,0.129419655877707,0.153878284177767,0.160171721443385,0.163545354020779,0.157453432448218,0.236340944008518,0.285945034407352,0.267382878643888,0.234686778482748,0.216336738792907,0.46323375290991,0.589919674763192,0.466496920266348,0.32713205386426,0.415175488676659
"17",0.136841773364223,0.151261985883758,0.158910912467984,0.18864223224709,0.19512942653704,0.198562250598282,0.19079261995348,0.244151558935076,0.31979808006063,0.334946211892098,0.296704847301127,0.256601828834884,0.202101447236959,0.521664287064994,0.543885548137628,0.415175488676659,0.28904084445941
