"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",6.15982547517548,3.04073067250113,0.517090211547532,0.394334975590001,1.13622146028763,0.990497536614748,1.05821691121214,1.11358331013597,0.901420865732424,0.379726808941937,0.358769709830743,0.314547495128004,0.235430397041029,0.175521627027774,0.170063013136007,0.153784702152138,0.207944596629926
"2",3.04073067250113,13.2782383713155,3.48433004610874,0.551502536577521,0.360178845940387,0.941010575238359,1.18552819687343,1.20526879674154,1.14274869240304,0.989633439006212,0.435465845164699,0.350766902621771,0.243153516392304,0.179318253090803,0.173670317044307,0.157046689803372,0.212355414188766
"3",0.517090211547532,3.48433004610874,14.6824415311507,0.722309905166402,0.394852164721814,0.449837480345167,1.10142192914884,1.22697921839723,1.11532784007926,1.0357388804592,0.839071592088526,0.47728322195714,0.259626128836016,0.173649466204146,0.167913096830359,0.151840572999957,0.205315755125798
"4",0.394334975590001,0.551502536577521,0.722309905166402,12.7178000519455,3.0543935745249,1.17941905992819,1.09105430664189,1.40328189430364,1.46400343455353,1.30523098128675,1.20126943045448,1.04558636099061,0.324960597218284,0.19155949113116,0.178767924078012,0.161094582603198,0.217683885835556
"5",1.13622146028763,0.360178845940387,0.394852164721814,3.0543935745249,4.17827759775536,2.16683899516549,1.89455966316463,1.55056824141508,1.64304116025264,1.59784051933254,1.43140225214745,1.23133065340018,0.602312560116302,0.209975262920533,0.182934205646792,0.162798814914414,0.219469299637257
"6",0.990497536614748,0.941010575238359,0.449837480345167,1.17941905992819,2.16683899516549,2.090247027184,1.83831204303358,1.87185254818969,1.88837092247385,1.80767782365705,1.66804689761195,1.36238267821449,0.64815347598516,0.333773887657482,0.185586930445794,0.164275403238672,0.221239261670911
"7",1.05821691121214,1.18552819687343,1.10142192914884,1.09105430664189,1.89455966316463,1.83831204303358,1.77769449643945,1.85687466813698,1.84770567582612,1.79351791750432,1.60090494871099,1.29882208727876,0.572902468162487,0.329868447855535,0.256888741375367,0.165363113623487,0.222734254606945
"8",1.11358331013597,1.20526879674154,1.22697921839723,1.40328189430364,1.55056824141508,1.87185254818969,1.85687466813698,2.13115196802655,2.10618731717178,1.98621342117483,1.83753086388243,1.40364409532644,0.595043208892906,0.316016961887972,0.278075091167901,0.229405018087182,0.245214905284954
"9",0.901420865732424,1.14274869240304,1.11532784007926,1.46400343455353,1.64304116025264,1.88837092247385,1.84770567582612,2.10618731717178,2.13689852036879,2.01986415859283,1.86546299241319,1.55180873975083,0.587200123027743,0.315392652559969,0.263102660848838,0.241840246380811,0.284696242531058
"10",0.379726808941937,0.989633439006212,1.0357388804592,1.30523098128675,1.59784051933254,1.80767782365705,1.79351791750432,1.98621342117483,2.01986415859283,1.99062649679064,1.89149799122113,1.61465606694119,0.796758651402175,0.318227520050513,0.26925417978643,0.229528769741439,0.317218993644249
"11",0.358769709830743,0.435465845164699,0.839071592088526,1.20126943045448,1.43140225214745,1.66804689761195,1.60090494871099,1.83753086388243,1.86546299241319,1.89149799122113,1.87841418672444,1.66189561026995,0.894474423893084,0.570133236308673,0.275759345184845,0.226065366303434,0.314919488301707
"12",0.314547495128004,0.350766902621771,0.47728322195714,1.04558636099061,1.23133065340018,1.36238267821449,1.29882208727876,1.40364409532644,1.55180873975083,1.61465606694119,1.66189561026995,1.55536600453769,0.933774971834356,0.629969647175822,0.608274583202475,0.226978200308238,0.312914340949805
"13",0.235430397041029,0.243153516392304,0.259626128836016,0.324960597218284,0.602312560116302,0.64815347598516,0.572902468162487,0.595043208892906,0.587200123027743,0.796758651402175,0.894474423893084,0.933774971834356,0.698629278142948,0.513904737288238,0.509406145002056,0.444178254013822,0.241756553525684
"14",0.175521627027774,0.179318253090803,0.173649466204146,0.19155949113116,0.209975262920533,0.333773887657482,0.329868447855535,0.316016961887972,0.315392652559969,0.318227520050513,0.570133236308673,0.629969647175822,0.513904737288238,0.389027296884475,0.385581653933023,0.33437337283354,0.38176180317507
"15",0.170063013136007,0.173670317044307,0.167913096830359,0.178767924078012,0.182934205646792,0.185586930445794,0.256888741375367,0.278075091167901,0.263102660848838,0.26925417978643,0.275759345184845,0.608274583202475,0.509406145002056,0.385581653933023,0.383611202494946,0.329638379352279,0.523161685260486
"16",0.153784702152138,0.157046689803372,0.151840572999957,0.161094582603198,0.162798814914414,0.164275403238672,0.165363113623487,0.229405018087182,0.241840246380811,0.229528769741439,0.226065366303434,0.226978200308238,0.444178254013822,0.33437337283354,0.329638379352279,0.281409365591621,0.495017921787694
"17",0.207944596629926,0.212355414188766,0.205315755125798,0.217683885835556,0.219469299637257,0.221239261670911,0.222734254606945,0.245214905284954,0.284696242531058,0.317218993644249,0.314919488301707,0.312914340949805,0.241756553525684,0.38176180317507,0.523161685260486,0.495017921787694,0.459458026151101
